time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_angle_r_beta	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_angle_l_beta	ankle_angle_l	subtalar_angle_l	mtp_angle_l	L5_S1_Flex_Ext	L5_S1_Lat_Bending	L5_S1_axial_rotation	L4_L5_Flex_Ext	L4_L5_Lat_Bending	L4_L5_axial_rotation	L3_L4_Flex_Ext	L3_L4_Lat_Bending	L3_L4_axial_rotation	L2_L3_Flex_Ext	L2_L3_Lat_Bending	L2_L3_axial_rotation	L1_L2_Flex_Ext	L1_L2_Lat_Bending	L1_L2_axial_rotation	L1_T12_Flex_Ext	L1_T12_Lat_Bending	L1_T12_axial_rotation	Abs_r3	Abs_r2	Abs_r1	Abs_t1	Abs_t2	neck_flexion	neck_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
11.0689655	-586.21321931	550.95395079	1584.42227015	4.38369581	-0.04112409	-0.51706464	-17.77365699	-24.62858733	39.95347395	17.63021712	0.30770534	381.76807113	19.91522903	0	-6.52032275	18.68939695	-40.19190918	23.20481648	0.40500045	59.98670213	-19.86897495	0	-3.86918563	-0.51072274	5.51648597	-7.18546464	-0.67926125	5.86126635	-6.35668508	-1.24177128	5.86126635	-4.42209226	-1.24177128	4.82692523	-3.59292578	-1.04146582	4.48214485	-2.21085267	-0.79110953	4.13736448	-27.63720606	-5.77739783	30.68104004	0	0	28.53472696	-71.32618353	-44.81434224	366.86794568	347.89935276	-290.09926583	134.21111764	75.19362592	0	5.00000014	223.11674706	-158.38103869	-248.97117288	134.44902594	54.69203533	0	5.00000014
11.1034483	-583.59228355	551.93601929	1583.33247099	4.4024241	-0.0272052	-0.53804091	-18.63843277	-25.78418936	39.9527467	18.87630665	0.3294537	376.15663859	19.9079307	0	-7.61767811	18.48639161	-41.93473722	24.65066023	0.43023518	59.98706364	-19.88506347	0	-4.41436603	-0.50610829	6.10916473	-8.19791915	-0.67312402	6.49098753	-7.25236195	-1.23055169	6.49098753	-5.04517894	-1.23055169	5.34551914	-4.0991803	-1.03205602	4.96369634	-2.52236875	-0.78396174	4.58187355	-31.53137511	-5.72519817	33.97734149	0	0	28.52837442	-75.69221324	-44.82031605	367.05235771	350.6343035	-292.04681007	131.29996565	74.87539182	0	5.00000014	225.46018422	-161.9942299	-247.32509491	132.30390991	54.01520345	0	5.00000014
11.137931	-582.29255216	551.75816417	1583.80012053	4.41334824	-0.02240601	-0.5561111	-19.6243029	-26.65737492	39.9598201	18.77676466	0.32771637	378.58474736	19.91832923	0	-7.91781372	19.14343588	-41.25037578	24.9334987	0.43517165	59.98631033	-19.89009327	0	-4.64860269	-0.52244418	6.41583984	-8.63292006	-0.69485076	6.81682983	-7.63718936	-1.27027078	6.81682983	-5.31288802	-1.27027078	5.61385986	-4.31669246	-1.06536817	5.21286987	-2.65621158	-0.80926604	4.81187988	-33.20450416	-5.90999306	35.68297644	0	0	28.51508193	-79.62571293	-44.81645157	366.66670549	353.26479818	-294.4810058	126.01460746	72.94993061	0	5.00000014	227.13626682	-165.75786977	-241.58090944	132.36000299	6.42235931	0	5.00000014
11.1724138	-581.7002002	551.15754622	1585.80652427	4.41651148	-0.02680182	-0.57398402	-21.24635834	-26.68613821	39.96939303	17.86816205	0.31185826	388.60513143	19.93858357	0	-8.60990922	20.64802663	-38.25825293	23.56119623	0.41122045	59.98442261	-19.88374108	0	-4.73670471	-0.50456709	6.49149537	-8.79653431	-0.67107423	6.89721383	-7.78193217	-1.22680443	6.89721383	-5.41357981	-1.22680443	5.68005845	-4.39850399	-1.02891321	5.27433999	-2.70655307	-0.78157443	4.86862153	-33.83380807	-5.70776386	36.10374979	0	0	28.49311678	-82.89081557	-44.80193097	365.65141648	355.09578736	-297.87669095	117.23759156	69.37532016	0	5.00000014	228.49121003	-170.71598147	-238.96186405	132.45635449	4.16033964	0	5.00000014
11.2068966	-581.80384455	551.80211686	1588.21379603	4.42114051	-0.03796751	-0.59635708	-22.30708411	-24.90940989	39.97455978	18.23432016	0.31824892	394.71763221	19.94771231	0	-10.47288508	21.57628929	-34.40267316	20.71608481	0.36156389	59.98083139	-19.8588221	0	-4.73535951	-0.28848714	6.49515316	-8.79403614	-0.3836879	6.90110023	-7.77972213	-0.70142764	6.90110023	-5.41204238	-0.70142764	5.68325901	-4.39725484	-0.58828298	5.27731194	-2.70578442	-0.44686658	4.87136487	-33.82419942	-3.26342424	36.12409331	0	0	28.45743787	-85.96096113	-44.77496291	364.05536449	355.72704406	-302.41147705	107.42225414	77.38488561	0	5.00000014	227.85356778	-176.32909293	-237.26850464	133.74235523	3.21473874	0	5.00000014
11.2413793	-584.08903234	553.61275844	1591.33525655	4.43535014	-0.05974404	-0.62679279	-21.28391899	-20.6797237	39.97611428	20.98237614	0.36621155	391.60486322	19.93796728	0	-11.66624299	20.41310804	-29.593711	17.71100358	0.30911533	59.97564555	-19.82613194	0	-4.30212871	0.20236422	6.07884584	-7.98948322	0.26914441	6.45877371	-7.06796725	0.49202837	6.45877371	-4.9169029	0.49202837	5.31899011	-3.99495672	0.41266112	4.93906225	-2.45823634	0.31346218	4.55913438	-30.72967515	2.28918453	33.80871693	0	0	28.38298411	-18.32600926	44.89261772	362.66782664	356.74384788	-304.17850988	101.02828042	78.89191697	0	5.00000014	223.1583614	-180.94658646	-237.80078462	136.67087405	2.65755649	0	5.00000014
11.2758621	-588.89388553	555.59276127	1596.30422056	4.45525289	-0.09507526	-0.66818686	-17.97592834	-13.95943002	39.97583613	25.27224969	0.44108397	388.78571782	19.90610205	0	-10.74607385	17.38436824	-22.7573495	15.71727066	0.27431812	59.97065562	-19.81500807	0	-3.31139683	0.81148476	4.98960588	-6.14959505	1.07927474	5.30145625	-5.44029385	1.97304405	5.30145625	-3.78459544	1.97304405	4.36590514	-3.0749631	1.65477973	4.05405478	-1.89213215	1.2569899	3.74220441	-23.65297641	9.17967794	27.75069102	0	0	28.2309482	-22.34088994	44.89244224	362.67402274	361.99706586	-302.07042724	104.10588325	78.58355042	0	5.00000014	215.66664894	-185.5411441	-239.05358145	141.26072881	2.38450869	0	5.00000014
11.3103448	-599.88462753	557.45391483	1602.56412065	4.47088981	-0.15783927	-0.71747705	-9.19020993	-4.20770071	39.96983209	28.71403564	0.50115446	400.58176071	19.81790673	0	-3.79383786	12.43706114	-13.01825633	14.79946205	0.25829934	59.96906441	-19.83452008	0	-1.02082443	1.52111964	2.78777874	-1.89577304	2.02308911	2.96201491	-1.67711245	3.69845028	2.96201491	-1.16670024	3.69845028	2.4393064	-0.94793756	3.10186716	2.26507023	-0.58329908	2.35621432	2.09083406	-7.2916468	17.20720954	15.50478902	0	0	27.51071291	-25.94327196	44.89256679	363.03327151	375.15746561	-296.99979901	105.44022464	68.04145008	0	5.00000014	203.40872149	-190.02966992	-242.95434591	146.97757397	2.24665657	0	5.00000014
11.3448276	-615.50643328	563.52565766	1615.1806539	4.4717336	-0.22786648	-0.78511548	4.76665033	11.83331781	39.93092283	33.86363486	0.59103193	412.88080545	2.13134438	0	9.19983366	4.89771466	4.95911933	17.37346374	0.30322414	59.96982992	-19.86875499	0	2.28386106	2.48172034	-1.24233247	4.24135838	3.30068805	-1.31997825	3.75215534	6.03405484	-1.31997825	2.61022481	6.03405484	-1.08704091	2.12079338	5.06072412	-1.00939513	1.30499821	3.84418481	-0.93174935	16.3133912	28.07371685	-6.90948049	0	0	20.23033427	-29.04400469	44.89328564	361.34269186	388.96916067	-291.53092367	97.00172374	8.22470652	0	5.00000014	190.84081721	-197.33719498	-248.03851017	149.88500749	10.92692461	0	5.00000014
11.3793103	-609.76763745	577.17666166	1655.76694412	4.42665341	-0.20715423	-0.9021917	16.20714149	25.98287007	13.71446733	37.33177473	0.65156238	417.71031258	-17.13317434	0	15.63863913	-0.94077474	39.88387748	27.4220585	0.47860521	59.97375897	-19.66119927	0	3.23835083	3.06974695	-6.55000608	6.01394133	4.08276344	-6.95938146	5.32028658	7.46378273	-6.95938146	3.70111117	7.46378273	-5.73125532	3.00713258	6.25982798	-5.32187994	1.85039367	4.75503802	-4.91250456	23.13121617	34.72559144	-36.42916883	0	0	18.14571534	-29.44595257	44.87110229	366.64803497	393.58780549	-301.02376268	94.56669655	5.64160331	0	5.00000014	194.38235884	-208.94554511	-230.3134138	149.88808781	14.73389153	0	5.00000014
11.4137931	-590.8488487	580.60712668	1703.36217007	4.38096382	-0.13009543	-0.95404944	30.29234158	24.74325648	-29.06315297	39.44814129	0.68849995	422.62958891	-18.20967935	0	22.2410385	-11.48227238	39.96402928	21.74179274	0.37946587	59.98558025	19.87473037	0	3.36658293	3.1398645	-9.72403936	6.25208117	4.17601978	-10.33179182	5.5309591	7.63426654	-10.33179182	3.84766764	7.63426654	-8.50853444	3.12620891	6.40281169	-7.90078198	1.92366549	4.86365011	-7.29302952	24.04716524	35.51877518	-54.08218973	0	0	18.09696769	-28.5024369	44.77931273	368.32302277	389.25648786	-315.88845703	105.93434779	8.52772807	0	5.00000014	194.4448145	-218.36068702	-200.73136914	145.15167621	3.26927683	0	5.00000014
11.4482759	-576.32094177	563.41921698	1710.60954924	4.41539038	-0.06907325	-0.95808029	19.91183786	29.2452519	-37.70313406	47.14860357	0.82289837	427.56645379	-17.74634358	0	3.05771081	-24.70877204	39.95972898	17.06783807	0.29788997	59.98092836	19.90972197	0	4.22853667	2.3361581	15.87934618	7.85281545	3.10709028	16.87180531	6.9470629	5.68013481	16.87180531	4.83279456	5.68013481	13.89442791	3.92661915	4.76389361	12.90196877	2.41618585	3.6187089	11.90950963	30.20401458	26.42708771	88.31615963	0	0	1.95843874	1.32332459	-44.74746332	347.40313552	391.63105005	-519.37433069	149.95057489	50.55894504	0	5.00000014	162.99281387	-223.1076317	-77.61746179	94.17820435	5.23044651	0	5.00000014
11.4827586	-565.30534748	564.39084631	1716.53322764	4.41764839	-0.06020517	-0.98409093	30.24579704	29.07244689	-46.55806107	56.69083631	0.98944175	432.99408356	-17.54057788	0	2.76519471	-37.34458257	39.97015685	11.5662897	0.20186984	59.97872978	19.95257593	0	5.56460188	3.4954507	13.46932988	10.33402215	4.64894944	14.311163	9.14208442	8.49883884	14.311163	6.35978349	8.49883884	11.78566365	5.1672893	7.12792307	10.94383053	3.17961351	5.41445314	10.10199741	39.74739475	39.54123745	74.91237202	0	0	-5.17828027	-4.11751503	-44.76287495	343.55445137	391.4241316	-507.70236089	149.9670267	51.81460767	0	5.00000014	161.54824338	-220.02655901	-84.14857505	100.75834515	4.6172281	0	5.00000014
11.5172414	-560.36972214	565.31105714	1719.25075547	4.41924756	-0.06151971	-1.00094799	40.51780248	20.68920295	-50.08929827	70.68734743	1.23372695	436.78658269	-19.42606157	0	3.78363907	-42.77484777	39.96889813	10.5076813	0.18339364	59.97123125	19.95389718	0	6.25158888	3.90076462	12.57318928	11.60982571	5.18801694	13.35901361	10.27073537	9.48431909	13.35901361	7.14494093	9.48431909	11.00154062	5.80522544	7.95443921	10.21571629	3.57215789	6.04228439	9.42989196	44.65447422	44.1262295	69.92830684	0	0	-5.80246661	-4.80992889	-44.75532511	340.0298344	388.96175249	-502.11829978	149.96299664	51.82773288	0	5.00000014	160.96348368	-216.29966626	-86.21398492	106.2871462	4.66835509	0	5.00000014
11.5517241	-559.36527092	567.02002471	1720.46686148	4.41753104	-0.07284373	-1.01921815	48.31935311	8.76428408	-49.49097056	82.7212217	1.44375768	437.2292254	-19.89465818	0	5.53386463	-43.74321512	39.96984093	10.46421783	0.18263505	59.9653327	19.95659537	0	6.62306741	3.77547946	12.25435349	12.29969848	5.02138768	13.02025059	10.88103744	9.17970075	13.02025059	7.56950374	9.17970075	10.72255931	6.15018039	7.69895771	9.95666221	3.78442072	5.84821768	9.19076512	47.30790818	42.7089787	68.15503782	0	0	-4.96368146	-1.82488623	-44.77543033	337.30350345	385.62735613	-497.53337142	149.95214724	48.11512106	0	5.00000014	161.50565786	-211.54634811	-87.39951076	111.32418679	3.22173054	0	5.00000014
11.5862069	-560.3832289	569.64884637	1720.93435947	4.41465152	-0.09186834	-1.03906643	54.83322046	-1.69330575	-46.07391325	90.16952287	1.57375506	435.40764924	-19.94842977	0	7.88101877	-42.43775433	39.97214238	10.50480646	0.18334346	59.961351	19.96120543	0	6.87046231	3.34993587	12.23824831	12.75913556	4.4554147	13.00313883	11.28748253	8.14503406	13.00313883	7.85225137	8.14503406	10.70846727	6.3799113	6.83118922	9.94357675	3.92578216	5.18905066	9.17868623	49.07502523	37.8951445	68.06546562	0	0	-3.49495648	2.21613122	-44.80200641	335.21775216	382.62745217	-493.36672736	149.91882166	40.15107767	0	5.00000014	162.74223556	-205.47922494	-88.33262592	117.0217217	3.51545355	0	5.00000014
11.6206897	-561.75147223	573.21114413	1721.10693919	4.4125098	-0.11588528	-1.05987283	60.62212049	-7.68063501	-42.10750306	93.7570819	1.63636978	433.97184712	-19.96206622	0	10.97384587	-40.60322208	39.97406002	10.77834486	0.18811761	59.9569166	19.96460305	0	7.19427069	2.80896188	12.43056694	13.36048009	3.7359193	13.20747738	11.81946731	6.82970991	13.20747738	8.22233197	6.82970991	10.87674607	6.68059976	5.72803506	10.09983564	4.11080627	4.35108195	9.32292521	51.38795608	31.77553855	69.13508416	0	0	-1.60005071	6.25947026	-44.82466239	332.95492956	380.28382197	-489.02555277	149.79191656	15.89429007	0	5.00000014	164.25975355	-198.15275948	-88.66820762	123.6950143	3.66042686	0	5.00000014
11.6551724	-561.73888965	576.77293057	1721.66898564	4.41315548	-0.1403311	-1.08314441	64.37091581	-8.89511348	-40.4314734	94.72509988	1.65326488	434.16174944	-19.96469652	0	14.0462073	-40.08219267	39.97469458	11.1045994	0.19381182	59.9483468	19.96555956	0	7.68112137	2.38682382	12.63124787	14.2646105	3.17447568	13.42070086	12.6193143	5.80332344	13.42070086	8.77875362	5.80332344	11.05234189	7.13268931	4.86721114	10.2628889	4.38899275	3.6971901	9.4734359	54.86548186	27.00022843	70.25121129	0	0	0.09027567	9.57255496	-44.83996837	329.89551125	377.56037956	-487.65651672	148.46454234	4.01002038	0	5.00000014	165.60812665	-190.34597856	-88.3676684	130.21406836	4.20121783	0	5.00000014
11.6896552	-559.83928955	579.21365644	1723.04399531	4.41662325	-0.16017016	-1.10763864	65.50992388	-7.02718647	-41.49946482	93.92535917	1.63930677	435.44298249	-19.96321294	0	16.33232594	-41.3324932	39.97407107	11.38615483	0.19872589	59.93158672	19.96424886	0	8.2477006	2.1960124	12.69676355	15.31680478	2.92069649	13.49031127	13.55014731	5.33938454	13.49031127	9.42629701	5.33938454	11.1096681	7.65881477	4.47810848	10.31612038	4.71273612	3.4016232	9.52257266	58.9125006	24.84173142	70.61558983	0	0	1.49931548	12.05063349	-44.84981085	325.69443899	373.5338285	-488.0983738	145.00712694	3.92424221	0	5.00000014	166.57681369	-183.29949673	-87.62513553	135.45657938	5.49909019	0	5.00000014
11.7241379	-557.32836178	580.25869472	1725.0605085	4.42094971	-0.17418286	-1.13007387	65.16548311	-4.45014135	-43.28860218	92.57538826	1.61574533	436.95690511	-19.9613648	0	18.08640873	-43.03262366	39.97293423	11.9784024	0.20906256	59.88633227	19.96157355	0	8.70839433	2.13285783	12.56564445	16.17235911	2.83670092	13.35099722	14.30702105	5.18583054	13.35099722	9.95282388	5.18583054	10.99493889	8.08661498	4.3493237	10.20958611	4.97597652	3.30379679	9.42423333	62.20318986	24.1273144	69.88634471	0	0	2.0087693	13.73222001	-44.85847888	321.11860633	368.2318047	-488.44241643	140.51835885	3.96554184	0	5.00000014	167.33743986	-177.77417452	-86.83483899	139.58072828	6.29757976	0	5.00000014
11.7586207	-555.35945745	581.0792189	1727.63058664	4.42544911	-0.18490393	-1.14992353	65.08891539	-3.17570962	-44.55593806	91.66632047	1.59987911	438.09901509	-19.96071195	0	20.86267192	-43.74842927	39.97146112	13.29009105	0.23195585	59.22267894	19.95670752	0	9.06061767	1.99876739	12.27480381	16.82647307	2.65836063	13.04197905	14.88568877	4.85980304	13.04197905	10.35537993	4.85980304	10.74045333	8.41368957	4.07588647	9.97327809	5.17723694	3.09609069	9.20610286	64.71908594	22.61045651	68.26877634	0	0	2.69516877	15.4332291	-44.86481332	317.61136647	363.06508238	-488.2976584	135.74363508	4.23581106	0	5.00000014	167.98995806	-173.33719256	-86.33711306	143.25267835	7.37676234	0	5.00000014
11.7931034	-553.56217386	583.41940919	1731.41910293	4.43264218	-0.19349381	-1.17016418	66.57453583	-3.8151099	-45.60357267	90.78807617	1.58455085	438.5503828	-19.96059768	0	26.345027	-43.04146776	39.96844842	15.09420517	0.26344358	55.05241442	19.94078453	0	9.5439978	1.66226672	11.83676512	17.72415831	2.21081474	12.57656294	15.67983398	4.04163531	12.57656294	10.90783508	4.04163531	10.35716948	8.86255635	3.3896943	9.61737166	5.45344034	2.57485115	8.87757384	68.17182186	18.80389363	65.83253657	0	0	1.68443572	17.47449562	-44.86615835	316.23861462	359.87124319	-487.21912197	132.31046958	6.01047012	0	5.00000014	168.22135313	-168.66501724	-86.25953428	146.55711005	9.37198047	0	5.00000014
11.8275862	-551.2418555	586.85461633	1737.14384221	4.44125135	-0.19862695	-1.18913407	68.90078821	-6.19916456	-47.21910241	89.55470272	1.56302442	438.64009949	-19.95978564	0	34.96782778	-40.43182077	39.96299465	18.88050515	0.32952698	48.33421347	19.89242624	0	10.15496159	1.12985583	11.26425649	18.85877916	1.50270825	11.96827252	16.68358639	2.74713146	11.96827252	11.6061056	2.74713146	9.85622443	9.42989733	2.30400201	9.1522084	5.80254505	1.75014668	8.44819237	72.53587512	12.7811551	62.64841534	0	0	-1.78024614	20.08380457	-44.86445597	316.31574413	358.80981278	-485.36834233	130.64416348	5.06314787	0	5.00000014	167.99466337	-163.1166273	-89.68296912	148.09827533	43.63580528	0	5.00000014
11.862069	-548.49463612	589.35176125	1744.69858261	4.44535188	-0.19905993	-1.20228795	70.28294909	-10.03030938	-49.73630289	88.53385795	1.54520732	439.01377057	-19.95774975	0	44.4992421	-35.99936193	39.95322005	24.59358565	0.42923904	42.13346607	19.40301606	0	10.62863374	0.5094241	10.53547266	19.73843573	0.67753405	11.1939397	17.46178238	1.23861376	11.1939397	12.14746551	1.23861376	9.21853858	9.86974929	1.03881762	8.56007154	6.07320132	0.78909793	7.9016045	75.91926797	5.7627073	58.59513831	0	0	-4.72321632	22.53904033	-44.86409413	316.57463306	358.61186572	-484.04492416	129.36086959	8.82182163	0	5.00000014	168.21377612	-157.48886814	-92.10777776	149.48849527	67.16848093	0	5.00000014
11.8965517	-546.76431721	590.87726883	1750.19943186	4.44519093	-0.19834042	-1.21070578	70.95740078	-13.00595549	-51.25463688	87.93783966	1.53480484	439.68892447	-19.95490488	0	50.70920993	-29.76415042	39.94570964	32.45692058	0.56648013	36.45760854	3.66757925	0	10.89136716	0.01712717	10.0257879	20.22635795	0.02277913	10.65239964	17.8934271	0.04164299	10.65239964	12.44774353	0.04164299	8.77256441	10.11372354	0.03492572	8.14595267	6.22332719	0.02652998	7.51934092	77.79594648	0.19374594	55.76042454	0	0	-7.30807633	24.25224103	-44.86627474	316.78722658	358.45680316	-483.61887618	128.52194084	19.11859847	0	5.00000014	168.94749488	-152.96624709	-90.53866336	149.79700396	63.49411518	0	5.00000014
11.9310345	-543.13364401	589.6167046	1759.31363607	4.43561403	-0.1853293	-1.20852316	69.26448158	-17.26323086	-56.05893875	87.539795	1.52785765	440.47539364	-19.94902533	0	58.88697461	-22.06705631	39.88587137	42.5467636	0.74258111	24.33755451	-18.63203667	0	11.11891336	-0.33246223	8.93540772	20.64893399	-0.44217476	9.4938707	18.26726275	-0.80834866	9.4938707	12.70780607	-0.80834866	7.81848175	10.32502294	-0.67795697	7.26001877	6.35334709	-0.51498399	6.70155579	79.4212862	-3.7608792	49.69605709	0	0	-9.97121967	25.18060065	-44.86425111	315.98651237	357.69637552	-483.72747968	128.43167347	22.62290363	0	5.00000014	168.97365017	-150.84571378	-89.82437727	149.88212192	67.64971358	0	5.00000014
11.9655172	-538.24377138	588.35882254	1767.46820828	4.43946171	-0.18262352	-1.20885426	68.88537488	-18.61299017	-60.3568023	85.98756596	1.50076614	441.13226348	-19.94708281	0	68.27079803	-31.80248326	-21.18507322	42.79976649	0.74699684	22.2738379	-19.6095366	0	11.51459513	-0.55662373	7.89210171	21.38375461	-0.74030957	8.38535806	18.91732833	-1.35337494	8.38535806	13.16003077	-1.35337494	6.90558899	10.69245303	-1.13506712	6.41233264	6.57943965	-0.86221016	5.91907628	82.24760152	-6.29663899	43.89350206	0	0	-12.97442625	25.61622269	-44.85732587	316.46353061	357.25660437	-485.77602533	128.21250101	62.0584034	0	5.00000014	168.57554579	-149.3101856	-88.36800386	149.92310379	64.94206049	0	5.00000014
12	-535.99419387	588.79259193	1767.3062354	4.44814542	-0.19079872	-1.21991305	70.46080917	-15.51726773	-59.53965891	84.4548453	1.47401512	441.18823771	-19.9487008	0	61.98510021	-44.11254543	-69.16888373	51.71852949	0.90265862	29.53481253	-2.46730207	0	11.8642896	-0.42225766	7.89941901	22.03317221	-0.56160268	8.3931327	19.49184138	-1.02667727	8.3931327	13.55969658	-1.02667727	6.91199163	11.01717932	-0.86106781	6.41827794	6.77925508	-0.65407711	5.92456426	84.74543417	-4.77666307	43.93419869	0	0	-14.45400638	25.44786513	-44.84766002	316.62586961	357.04818321	-484.97468079	128.23985571	63.5382594	0	5.00000014	168.29375195	-148.04870234	-85.89317321	149.93985429	62.74580876	0	5.00000014
12.0344828	-534.11661031	589.26436941	1768.35317727	4.45211274	-0.19335589	-1.22125427	71.99389506	-14.68471964	-59.10379877	84.07487619	1.46738341	441.29418636	-19.94889136	0	64.22665928	-46.55998648	-69.63583908	59.77052476	1.04319245	33.72573497	-2.67248428	0	12.10736499	-0.41602951	7.87891238	22.48458752	-0.55331924	8.3713444	19.89118994	-1.01153414	8.3713444	13.83750745	-1.01153414	6.89404833	11.24289913	-0.84836737	6.4016163	6.91814836	-0.64442971	5.90918428	86.48169738	-4.70620898	43.82014696	0	0	-15.02789501	24.87368486	-44.84105749	316.4408357	356.9034974	-484.73242961	128.36177953	64.07474454	0	5.00000014	168.72950572	-147.07901286	-83.05923128	149.94141574	63.39154182	0	5.00000014
12.0689655	-532.47354128	590.28430017	1768.93356587	4.45504888	-0.19689224	-1.22278478	73.87700691	-13.84463101	-58.17063176	83.87548415	1.46390336	441.56345274	-19.94918348	0	65.63673931	-47.7314453	-69.73471139	66.04823545	1.15275917	40.03251637	0.04158059	0	12.34900446	-0.44648259	7.99120745	22.93333618	-0.59382184	8.49065791	20.28817943	-1.08557776	8.49065791	14.1136772	-1.08557776	6.99230652	11.46728554	-0.91046729	6.49285605	7.05622115	-0.69160153	5.99340559	88.20770396	-5.05070032	44.44469846	0	0	-15.50194566	24.53401562	-44.83624462	316.33245509	357.0576352	-484.62147599	129.29279236	65.08400402	0	5.00000014	169.9410572	-146.18463539	-77.64724515	149.93920472	64.76323845	0	5.00000014
12.1034483	-530.1401747	591.18774595	1769.5431087	4.45809225	-0.19916311	-1.22365113	75.7405097	-12.53510788	-57.74884393	83.22482668	1.45254725	441.5601223	-19.9501975	0	67.0560743	-48.72786262	-69.76722399	70.55940623	1.23149396	45.87955593	3.58247784	0	12.680863	-0.40558995	8.09464229	23.54963068	-0.53943464	8.60055743	20.83338983	-0.98615141	8.60055743	14.49295833	-0.98615141	7.082812	11.77544939	-0.82707903	6.57689686	7.24584512	-0.62825884	6.07098172	90.57813635	-4.58811468	45.01997202	0	0	-15.70034812	24.39418988	-44.82792041	316.18640663	357.40690493	-485.47682877	131.0793233	78.14156847	0	5.00000014	171.70223648	-146.29442686	-68.06559734	149.93777904	66.45682967	0	5.00000014
12.137931	-527.38550976	591.58358996	1770.51535798	4.45960395	-0.19944598	-1.22213945	77.18132386	-11.39717947	-58.20875775	82.48029039	1.43955264	441.13557384	-19.95078947	0	68.85739716	-49.85427038	-69.7985078	73.52533593	1.2832592	48.73378289	5.11397464	0	13.04148285	-0.30729846	8.08814903	24.21933781	-0.40870696	8.59365835	21.42585218	-0.74716548	8.59365835	14.90511075	-0.74716548	7.0771304	12.11032098	-0.62664303	6.57162109	7.4519033	-0.47600532	6.06611177	93.15400787	-3.47622168	44.98385846	0	0	-16.3109599	24.17046294	-44.81663887	316.03593875	358.41065839	-485.04487507	132.82161419	75.18716376	0	5.00000014	173.58207039	-147.88333459	-54.84563116	149.93648801	67.04236479	0	5.00000014
12.1724138	-525.36602362	591.73639088	1771.75668714	4.45609582	-0.19987466	-1.2172923	78.1405022	-11.28119107	-58.83037972	82.37944411	1.43779254	440.81342424	-19.95042873	0	70.55512573	-50.43163379	-69.83113608	75.15426062	1.31168929	48.5979667	4.10129378	0	13.28903678	-0.27667615	8.01055776	24.6790702	-0.36797928	8.51121762	21.83255852	-0.67271038	8.51121762	15.18804013	-0.67271038	7.00923804	12.34019955	-0.564198	6.50857818	7.59335561	-0.42857135	6.00791832	94.9222608	-3.12981591	44.55231909	0	0	-16.94259055	24.16213141	-44.80514736	316.3407029	360.16472511	-484.93719746	134.81419585	76.6660797	0	5.00000014	175.16962687	-150.0913975	-41.75049591	149.93101008	69.04003982	0	5.00000014
12.2068966	-524.30039963	592.14154076	1772.8716806	4.44849063	-0.2017982	-1.21040972	79.03395468	-11.83160222	-58.82039089	82.84395786	1.44589983	440.8689671	-19.95048987	0	71.65279929	-50.25072055	-69.85123107	75.57695454	1.3190667	47.95224513	2.64648588	0	13.42195824	-0.34264646	7.98001926	24.92591865	-0.45571979	8.47877047	22.05093519	-0.8331106	8.47877047	15.33995607	-0.8331106	6.98251686	12.46363042	-0.69872466	6.48376565	7.66930694	-0.53075937	5.98501445	95.87170551	-3.87608529	44.38247314	0	0	-17.99522781	24.05751502	-44.79752611	317.02165983	362.39224232	-484.7513127	136.51674727	77.68047958	0	5.00000014	176.42519867	-152.16382306	-29.87810268	149.92016699	71.07372439	0	5.00000014
12.2413793	-523.47350302	592.53588781	1773.70749205	4.44004726	-0.20298376	-1.20217341	79.92406861	-12.17485537	-58.59250058	83.31489868	1.4541193	441.00613997	-19.95094209	0	72.42482319	-50.05742672	-69.86312611	75.52773433	1.31820764	48.13301021	2.0770466	0	13.53948539	-0.40608275	8.00519941	25.14417831	-0.54009005	8.50552438	22.24402054	-0.98734959	8.50552438	15.47427785	-0.98734959	7.00454949	12.57276613	-0.82808394	6.50422452	7.73646195	-0.62902218	6.00389956	96.71119017	-4.59368926	44.52251758	0	0	-18.79050821	23.83663859	-44.79027901	317.5382384	364.56386824	-484.61024364	137.64115658	78.1173475	0	5.00000014	177.08542296	-153.66704378	-21.3942481	149.9092657	72.51598207	0	5.00000014
